"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"IDAHO","2023","43","Cyclosporiasis",,"N",,"NC",,"N",,"N","IDAHO",,"20234301801","POINT (-114.659446938 44.388995394)"
"MONTANA","2023","43","Cyclosporiasis",,"-","2","-","11","-","4","-","MONTANA",,"20234301802","POINT (-109.645067732 47.033499333)"
"NEVADA","2023","43","Cyclosporiasis",,"N",,"NC",,"N",,"N","NEVADA",,"20234301803","POINT (-116.655436405 39.356482037)"
"NEW MEXICO","2023","43","Cyclosporiasis",,"-","2","-","7","-","7","-","NEW MEXICO",,"20234301804","POINT (-106.108403845 34.421326534)"
"UTAH","2023","43","Cyclosporiasis",,"-","13","-","59","-","19","-","UTAH",,"20234301805","POINT (-111.678248391 39.323725193)"
"WYOMING","2023","43","Cyclosporiasis",,"-","14","-","32","-","1","-","WYOMING",,"20234301806","POINT (-107.551610158 42.999604339)"
"PACIFIC","2023","43","Cyclosporiasis",,"-","18","-","151","-","205","-",,"PACIFIC","20234301807",
"ALASKA","2023","43","Cyclosporiasis",,"-","1","-","1","-","2","-","ALASKA",,"20234301808","POINT (-151.004157815 64.808087898)"
"CALIFORNIA","2023","43","Cyclosporiasis",,"-","16","-","140","-","154","-","CALIFORNIA",,"20234301809","POINT (-119.27023 36.374105693)"
"HAWAII","2023","43","Cyclosporiasis",,"-","0","-",,"-","1","-","HAWAII",,"20234301810","POINT (-157.94363193 21.439542579)"
"OREGON","2023","43","Cyclosporiasis",,"-","3","-","10","-","8","-","OREGON",,"20234301811","POINT (-120.558560912 43.938780241)"
"WASHINGTON","2023","43","Cyclosporiasis",,"-","1","-",,"-","40","-","WASHINGTON",,"20234301812","POINT (-120.556263187 47.411251843)"
"US TERRITORIES","2023","43","Cyclosporiasis",,"-","0","-",,"-",,"-",,"US TERRITORIES","20234301813",
"AMERICAN SAMOA","2023","43","Cyclosporiasis",,"N",,"NC",,"N",,"N","AMERICAN SAMOA",,"20234301814","POINT (-170.718116122 -14.30068806)"
"NORTHERN MARIANA ISLANDS","2023","43","Cyclosporiasis",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20234301815","POINT (145.753510487 15.18882477)"
"GUAM","2023","43","Cyclosporiasis",,"-","0","-",,"-",,"-","GUAM",,"20234301816",
"PUERTO RICO","2023","43","Cyclosporiasis",,"-","0","-",,"-",,"-","PUERTO RICO",,"20234301817","POINT (-66.468953431 18.222606498)"
"U.S. VIRGIN ISLANDS","2023","43","Cyclosporiasis",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20234301818","POINT (-64.8190875 17.728114454)"
"NON-US RESIDENTS","2023","43","Cyclosporiasis",,"-","1","-",,"-",,"-",,"NON-US RESIDENTS","20234301819",
"TOTAL","2023","43","Cyclosporiasis",,"-","421","-","3,823","-","2,935","-",,"TOTAL","20234301820",
"US RESIDENTS","2023","44","Cyclosporiasis","5","-","423","-","3,843","-","2,973","-",,"US RESIDENTS","20234401751",
"NEW ENGLAND","2023","44","Cyclosporiasis",,"-","21","-","113","-","69","-",,"NEW ENGLAND","20234401752",
"CONNECTICUT","2023","44","Cyclosporiasis",,"-","1","-","2","-","25","-","CONNECTICUT",,"20234401753","POINT (-72.738305908 41.57350273)"
"MAINE","2023","44","Cyclosporiasis",,"-","1","-","4","-","1","-","MAINE",,"20234401754","POINT (-69.203947061 45.315249922)"
"MASSACHUSETTS","2023","44","Cyclosporiasis",,"-","19","-","96","-","38","-","MASSACHUSETTS",,"20234401755","POINT (-71.718185 42.358670324)"
"NEW HAMPSHIRE","2023","44","Cyclosporiasis",,"-","2","-","5","-","2","-","NEW HAMPSHIRE",,"20234401756","POINT (-71.577596738 43.685525247)"
"RHODE ISLAND","2023","44","Cyclosporiasis",,"-","1","-","5","-","2","-","RHODE ISLAND",,"20234401757","POINT (-71.454319467 41.48871294)"
"VERMONT","2023","44","Cyclosporiasis",,"-","1","-","1","-","1","-","VERMONT",,"20234401758","POINT (-72.662688804 44.075207099)"
"MIDDLE ATLANTIC","2023","44","Cyclosporiasis","1","-","88","-","652","-","341","-",,"MIDDLE ATLANTIC","20234401759",
"NEW JERSEY","2023","44","Cyclosporiasis",,"-","21","-","83","-","69","-","NEW JERSEY",,"20234401760","POINT (-74.728565 39.613348353)"
"NEW YORK","2023","44","Cyclosporiasis","1","-","32","-","222","-","101","-","NEW YORK",,"20234401761","POINT (-75.610701447 42.937083979)"
"NEW YORK CITY","2023","44","Cyclosporiasis",,"-","40","-","347","-","171","-","NEW YORK CITY",,"20234401762","POINT (-73.979371 40.777935)"
"PENNSYLVANIA","2023","44","Cyclosporiasis",,"N",,"NC",,"N",,"N","PENNSYLVANIA",,"20234401763","POINT (-77.838750776 40.896511654)"
"EAST NORTH CENTRAL","2023","44","Cyclosporiasis",,"-","98","-","523","-","358","-",,"EAST NORTH CENTRAL","20234401764",
"ILLINOIS","2023","44","Cyclosporiasis",,"-","66","-","263","-","195","-","ILLINOIS",,"20234401765","POINT (-89.158650902 40.11404657)"
"INDIANA","2023","44","Cyclosporiasis",,"-","6","-","33","-","14","-","INDIANA",,"20234401766","POINT (-86.281793488 39.919806964)"
"MICHIGAN","2023","44","Cyclosporiasis",,"-","10","-","39","-","56","-","MICHIGAN",,"20234401767","POINT (-84.1966975 44.125199834)"
"OHIO","2023","44","Cyclosporiasis",,"-","22","-","123","-","30","-","OHIO",,"20234401768","POINT (-82.711215186 40.413056799)"
"WISCONSIN","2023","44","Cyclosporiasis",,"-","13","-","65","-","63","-","WISCONSIN",,"20234401769","POINT (-89.739185424 44.644833367)"
"WEST NORTH CENTRAL","2023","44","Cyclosporiasis",,"-","30","-","198","-","143","-",,"WEST NORTH CENTRAL","20234401770",
"IOWA","2023","44","Cyclosporiasis",,"-","12","-","47","-","34","-","IOWA",,"20234401771","POINT (-93.499972411 42.074698104)"
"KANSAS","2023","44","Cyclosporiasis",,"-","9","-","35","-","23","-","KANSAS",,"20234401772","POINT (-98.380170629 38.484726713)"
"MINNESOTA","2023","44","Cyclosporiasis",,"-","1","-",,"-","42","-","MINNESOTA",,"20234401773","POINT (-94.200790583 46.348855766)"
"MISSOURI","2023","44","Cyclosporiasis",,"-","20","-","81","-","24","-","MISSOURI",,"20234401774","POINT (-92.477746617 38.367982746)"
"NEBRASKA","2023","44","Cyclosporiasis",,"-","2","-","24","-","18","-","NEBRASKA",,"20234401775","POINT (-99.811107307 41.527270326)"
"NORTH DAKOTA","2023","44","Cyclosporiasis",,"-","2","-","6","-",,"-","NORTH DAKOTA",,"20234401776","POINT (-100.46938737 47.44627334)"
"SOUTH DAKOTA","2023","44","Cyclosporiasis",,"-","3","-","5","-","2","-","SOUTH DAKOTA",,"20234401777","POINT (-100.230536743 44.436128)"
"SOUTH ATLANTIC","2023","44","Cyclosporiasis","2","-","125","-","882","-","989","-",,"SOUTH ATLANTIC","20234401778",
"DELAWARE","2023","44","Cyclosporiasis",,"-","2","-","7","-","4","-","DELAWARE",,"20234401779","POINT (-75.467472144 39.008127276)"
"DISTRICT OF COLUMBIA","2023","44","Cyclosporiasis",,"-","1","-","2","-","2","-","DISTRICT OF COLUMBIA",,"20234401780","POINT (-77.016321746 38.904771192)"
"FLORIDA","2023","44","Cyclosporiasis","1","-","71","-","341","-","496","-","FLORIDA",,"20234401781","POINT (-81.68864879 28.566044895)"
"GEORGIA","2023","44","Cyclosporiasis",,"-","15","-","101","-","185","-","GEORGIA",,"20234401782","POINT (-83.444534401 32.648324554)"
"MARYLAND","2023","44","Cyclosporiasis",,"-","11","-","77","-","54","-","MARYLAND",,"20234401783","POINT (-76.15873 38.818199284)"
"NORTH CAROLINA","2023","44","Cyclosporiasis",,"-","34","-","133","-","128","-","NORTH CAROLINA",,"20234401784","POINT (-79.185417913 35.539344335)"
"SOUTH CAROLINA","2023","44","Cyclosporiasis",,"-","5","-","37","-","62","-","SOUTH CAROLINA",,"20234401785","POINT (-80.893752347 33.903863409)"
"VIRGINIA","2023","44","Cyclosporiasis","1","-","39","-","179","-","54","-","VIRGINIA",,"20234401786","POINT (-78.697948713 37.512820504)"
"WEST VIRGINIA","2023","44","Cyclosporiasis",,"-","1","-","5","-","4","-","WEST VIRGINIA",,"20234401787","POINT (-80.613616641 38.642414937)"
"EAST SOUTH CENTRAL","2023","44","Cyclosporiasis",,"-","43","-","261","-","70","-",,"EAST SOUTH CENTRAL","20234401788",
"ALABAMA","2023","44","Cyclosporiasis",,"-","34","-","139","-","19","-","ALABAMA",,"20234401789","POINT (-86.840286859 32.766542541)"
"KENTUCKY","2023","44","Cyclosporiasis",,"-","13","-","51","-","24","-","KENTUCKY",,"20234401790","POINT (-85.287620068 37.527232524)"
"MISSISSIPPI","2023","44","Cyclosporiasis",,"N",,"NC",,"N",,"N","MISSISSIPPI",,"20234401791","POINT (-89.657175808 32.723977799)"
"TENNESSEE","2023","44","Cyclosporiasis",,"-","11","-","71","-","27","-","TENNESSEE",,"20234401792","POINT (-86.343051177 35.843002697)"
"WEST SOUTH CENTRAL","2023","44","Cyclosporiasis","2","-","93","-","608","-","667","-",,"WEST SOUTH CENTRAL","20234401793",
"ARKANSAS","2023","44","Cyclosporiasis",,"-","7","-","18","-","11","-","ARKANSAS",,"20234401794","POINT (-92.4388847 34.899923725)"
"LOUISIANA","2023","44","Cyclosporiasis",,"-","15","-","66","-","67","-","LOUISIANA",,"20234401795","POINT (-91.42642 30.185846167)"
"OKLAHOMA","2023","44","Cyclosporiasis",,"N",,"NC",,"N",,"N","OKLAHOMA",,"20234401796","POINT (-97.508599361 35.58268395)"
"TEXAS","2023","44","Cyclosporiasis","2","-","74","-","524","-","589","-","TEXAS",,"20234401797","POINT (-99.33305009 31.462733046)"
"MOUNTAIN","2023","44","Cyclosporiasis",,"-","80","-","455","-","130","-",,"MOUNTAIN","20234401798",
"ARIZONA","2023","44","Cyclosporiasis",,"-","19","-","84","-","12","-","ARIZONA",,"20234401799","POINT (-111.664753988 34.293016451)"
"COLORADO","2023","44","Cyclosporiasis",,"-","60","-","261","-","87","-","COLORADO",,"20234401800","POINT (-105.547816373 38.998550562)"
"IDAHO","2023","44","Cyclosporiasis",,"N",,"NC",,"N",,"N","IDAHO",,"20234401801","POINT (-114.659446938 44.388995394)"
"MONTANA","2023","44","Cyclosporiasis",,"-","2","-","11","-","4","-","MONTANA",,"20234401802","POINT (-109.645067732 47.033499333)"
"NEVADA","2023","44","Cyclosporiasis",,"N",,"NC",,"N",,"N","NEVADA",,"20234401803","POINT (-116.655436405 39.356482037)"
"NEW MEXICO","2023","44","Cyclosporiasis",,"-","2","-","7","-","7","-","NEW MEXICO",,"20234401804","POINT (-106.108403845 34.421326534)"
"UTAH","2023","44","Cyclosporiasis",,"-","13","-","59","-","19","-","UTAH",,"20234401805","POINT (-111.678248391 39.323725193)"
"WYOMING","2023","44","Cyclosporiasis",,"-","14","-","33","-","1","-","WYOMING",,"20234401806","POINT (-107.551610158 42.999604339)"
"PACIFIC","2023","44","Cyclosporiasis",,"-","18","-","151","-","206","-",,"PACIFIC","20234401807",
"ALASKA","2023","44","Cyclosporiasis",,"-","1","-","1","-","2","-","ALASKA",,"20234401808","POINT (-151.004157815 64.808087898)"
"CALIFORNIA","2023","44","Cyclosporiasis",,"-","16","-","140","-","154","-","CALIFORNIA",,"20234401809","POINT (-119.27023 36.374105693)"
"HAWAII","2023","44","Cyclosporiasis",,"-","0","-",,"-","1","-","HAWAII",,"20234401810","POINT (-157.94363193 21.439542579)"
"OREGON","2023","44","Cyclosporiasis",,"-","3","-","10","-","8","-","OREGON",,"20234401811","POINT (-120.558560912 43.938780241)"
"WASHINGTON","2023","44","Cyclosporiasis",,"-","1","-",,"-","41","-","WASHINGTON",,"20234401812","POINT (-120.556263187 47.411251843)"
"US TERRITORIES","2023","44","Cyclosporiasis",,"-","0","-",,"-",,"-",,"US TERRITORIES","20234401813",
"AMERICAN SAMOA","2023","44","Cyclosporiasis",,"N",,"NC",,"N",,"N","AMERICAN SAMOA",,"20234401814","POINT (-170.718116122 -14.30068806)"
"NORTHERN MARIANA ISLANDS","2023","44","Cyclosporiasis",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20234401815","POINT (145.753510487 15.18882477)"
"GUAM","2023","44","Cyclosporiasis",,"-","0","-",,"-",,"-","GUAM",,"20234401816",
"PUERTO RICO","2023","44","Cyclosporiasis",,"-","0","-",,"-",,"-","PUERTO RICO",,"20234401817","POINT (-66.468953431 18.222606498)"
"U.S. VIRGIN ISLANDS","2023","44","Cyclosporiasis",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20234401818","POINT (-64.8190875 17.728114454)"
"NON-US RESIDENTS","2023","44","Cyclosporiasis",,"-","1","-",,"-",,"-",,"NON-US RESIDENTS","20234401819",
"TOTAL","2023","44","Cyclosporiasis","5","-","423","-","3,843","-","2,973","-",,"TOTAL","20234401820",
"US RESIDENTS","2023","45","Cyclosporiasis","1","-","423","-","3,867","-","2,996","-",,"US RESIDENTS","20234501751",
"NEW ENGLAND","2023","45","Cyclosporiasis",,"-","21","-","113","-","69","-",,"NEW ENGLAND","20234501752",
"CONNECTICUT","2023","45","Cyclosporiasis",,"-","1","-","2","-","25","-","CONNECTICUT",,"20234501753","POINT (-72.738305908 41.57350273)"
"MAINE","2023","45","Cyclosporiasis",,"-","1","-","4","-","1","-","MAINE",,"20234501754","POINT (-69.203947061 45.315249922)"
"MASSACHUSETTS","2023","45","Cyclosporiasis",,"-","19","-","96","-","38","-","MASSACHUSETTS",,"20234501755","POINT (-71.718185 42.358670324)"
"NEW HAMPSHIRE","2023","45","Cyclosporiasis",,"-","2","-","5","-","2","-","NEW HAMPSHIRE",,"20234501756","POINT (-71.577596738 43.685525247)"
"RHODE ISLAND","2023","45","Cyclosporiasis",,"-","1","-","5","-","2","-","RHODE ISLAND",,"20234501757","POINT (-71.454319467 41.48871294)"
"VERMONT","2023","45","Cyclosporiasis",,"-","1","-","1","-","1","-","VERMONT",,"20234501758","POINT (-72.662688804 44.075207099)"
"MIDDLE ATLANTIC","2023","45","Cyclosporiasis",,"-","88","-","654","-","341","-",,"MIDDLE ATLANTIC","20234501759",
"NEW JERSEY","2023","45","Cyclosporiasis",,"-","21","-","83","-","69","-","NEW JERSEY",,"20234501760","POINT (-74.728565 39.613348353)"
"NEW YORK","2023","45","Cyclosporiasis",,"-","32","-","222","-","101","-","NEW YORK",,"20234501761","POINT (-75.610701447 42.937083979)"
"NEW YORK CITY","2023","45","Cyclosporiasis",,"-","40","-","349","-","171","-","NEW YORK CITY",,"20234501762","POINT (-73.979371 40.777935)"
"PENNSYLVANIA","2023","45","Cyclosporiasis",,"N",,"NC",,"N",,"N","PENNSYLVANIA",,"20234501763","POINT (-77.838750776 40.896511654)"
"EAST NORTH CENTRAL","2023","45","Cyclosporiasis",,"-","98","-","523","-","359","-",,"EAST NORTH CENTRAL","20234501764",
"ILLINOIS","2023","45","Cyclosporiasis",,"-","66","-","263","-","195","-","ILLINOIS",,"20234501765","POINT (-89.158650902 40.11404657)"
"INDIANA","2023","45","Cyclosporiasis",,"-","6","-","33","-","15","-","INDIANA",,"20234501766","POINT (-86.281793488 39.919806964)"
"MICHIGAN","2023","45","Cyclosporiasis",,"-","10","-","39","-","56","-","MICHIGAN",,"20234501767","POINT (-84.1966975 44.125199834)"
"OHIO","2023","45","Cyclosporiasis",,"-","22","-","123","-","30","-","OHIO",,"20234501768","POINT (-82.711215186 40.413056799)"
"WISCONSIN","2023","45","Cyclosporiasis",,"-","13","-","65","-","63","-","WISCONSIN",,"20234501769","POINT (-89.739185424 44.644833367)"
"WEST NORTH CENTRAL","2023","45","Cyclosporiasis",,"-","30","-","198","-","148","-",,"WEST NORTH CENTRAL","20234501770",
"IOWA","2023","45","Cyclosporiasis",,"-","12","-","47","-","35","-","IOWA",,"20234501771","POINT (-93.499972411 42.074698104)"
"KANSAS","2023","45","Cyclosporiasis",,"-","9","-","35","-","24","-","KANSAS",,"20234501772","POINT (-98.380170629 38.484726713)"
"MINNESOTA","2023","45","Cyclosporiasis",,"-","0","-",,"-","42","-","MINNESOTA",,"20234501773","POINT (-94.200790583 46.348855766)"
"MISSOURI","2023","45","Cyclosporiasis",,"-","20","-","81","-","27","-","MISSOURI",,"20234501774","POINT (-92.477746617 38.367982746)"
"NEBRASKA","2023","45","Cyclosporiasis",,"-","2","-","24","-","18","-","NEBRASKA",,"20234501775","POINT (-99.811107307 41.527270326)"
"NORTH DAKOTA","2023","45","Cyclosporiasis",,"-","2","-","6","-",,"-","NORTH DAKOTA",,"20234501776","POINT (-100.46938737 47.44627334)"
"SOUTH DAKOTA","2023","45","Cyclosporiasis",,"-","3","-","5","-","2","-","SOUTH DAKOTA",,"20234501777","POINT (-100.230536743 44.436128)"
"SOUTH ATLANTIC","2023","45","Cyclosporiasis",,"-","125","-","898","-","992","-",,"SOUTH ATLANTIC","20234501778",
"DELAWARE","2023","45","Cyclosporiasis",,"-","2","-","7","-","4","-","DELAWARE",,"20234501779","POINT (-75.467472144 39.008127276)"
"DISTRICT OF COLUMBIA","2023","45","Cyclosporiasis",,"-","1","-","2","-","2","-","DISTRICT OF COLUMBIA",,"20234501780","POINT (-77.016321746 38.904771192)"
"FLORIDA","2023","45","Cyclosporiasis",,"-","71","-","343","-","496","-","FLORIDA",,"20234501781","POINT (-81.68864879 28.566044895)"
"GEORGIA","2023","45","Cyclosporiasis",,"-","15","-","104","-","186","-","GEORGIA",,"20234501782","POINT (-83.444534401 32.648324554)"
"MARYLAND","2023","45","Cyclosporiasis",,"-","11","-","77","-","54","-","MARYLAND",,"20234501783","POINT (-76.15873 38.818199284)"
"NORTH CAROLINA","2023","45","Cyclosporiasis",,"-","36","-","144","-","129","-","NORTH CAROLINA",,"20234501784","POINT (-79.185417913 35.539344335)"
"SOUTH CAROLINA","2023","45","Cyclosporiasis",,"-","5","-","37","-","62","-","SOUTH CAROLINA",,"20234501785","POINT (-80.893752347 33.903863409)"
"VIRGINIA","2023","45","Cyclosporiasis",,"-","39","-","179","-","55","-","VIRGINIA",,"20234501786","POINT (-78.697948713 37.512820504)"
"WEST VIRGINIA","2023","45","Cyclosporiasis",,"-","1","-","5","-","4","-","WEST VIRGINIA",,"20234501787","POINT (-80.613616641 38.642414937)"
"EAST SOUTH CENTRAL","2023","45","Cyclosporiasis",,"-","43","-","261","-","71","-",,"EAST SOUTH CENTRAL","20234501788",
"ALABAMA","2023","45","Cyclosporiasis",,"-","34","-","139","-","19","-","ALABAMA",,"20234501789","POINT (-86.840286859 32.766542541)"
"KENTUCKY","2023","45","Cyclosporiasis",,"-","13","-","51","-","24","-","KENTUCKY",,"20234501790","POINT (-85.287620068 37.527232524)"
"MISSISSIPPI","2023","45","Cyclosporiasis",,"N",,"NC",,"N",,"N","MISSISSIPPI",,"20234501791","POINT (-89.657175808 32.723977799)"
"TENNESSEE","2023","45","Cyclosporiasis",,"-","11","-","71","-","28","-","TENNESSEE",,"20234501792","POINT (-86.343051177 35.843002697)"
"WEST SOUTH CENTRAL","2023","45","Cyclosporiasis","1","-","93","-","613","-","680","-",,"WEST SOUTH CENTRAL","20234501793",
"ARKANSAS","2023","45","Cyclosporiasis",,"-","7","-","18","-","11","-","ARKANSAS",,"20234501794","POINT (-92.4388847 34.899923725)"
"LOUISIANA","2023","45","Cyclosporiasis",,"-","15","-","68","-","67","-","LOUISIANA",,"20234501795","POINT (-91.42642 30.185846167)"
"OKLAHOMA","2023","45","Cyclosporiasis",,"N",,"NC",,"N",,"N","OKLAHOMA",,"20234501796","POINT (-97.508599361 35.58268395)"
"TEXAS","2023","45","Cyclosporiasis","1","-","74","-","527","-","602","-","TEXAS",,"20234501797","POINT (-99.33305009 31.462733046)"
"MOUNTAIN","2023","45","Cyclosporiasis",,"-","80","-","456","-","130","-",,"MOUNTAIN","20234501798",
"ARIZONA","2023","45","Cyclosporiasis",,"-","19","-","84","-","12","-","ARIZONA",,"20234501799","POINT (-111.664753988 34.293016451)"
"COLORADO","2023","45","Cyclosporiasis",,"-","60","-","262","-","87","-","COLORADO",,"20234501800","POINT (-105.547816373 38.998550562)"
"IDAHO","2023","45","Cyclosporiasis",,"N",,"NC",,"N",,"N","IDAHO",,"20234501801","POINT (-114.659446938 44.388995394)"
"MONTANA","2023","45","Cyclosporiasis",,"-","2","-","11","-","4","-","MONTANA",,"20234501802","POINT (-109.645067732 47.033499333)"
"NEVADA","2023","45","Cyclosporiasis",,"N",,"NC",,"N",,"N","NEVADA",,"20234501803","POINT (-116.655436405 39.356482037)"
"NEW MEXICO","2023","45","Cyclosporiasis",,"-","2","-","7","-","7","-","NEW MEXICO",,"20234501804","POINT (-106.108403845 34.421326534)"
"UTAH","2023","45","Cyclosporiasis",,"-","13","-","59","-","19","-","UTAH",,"20234501805","POINT (-111.678248391 39.323725193)"
"WYOMING","2023","45","Cyclosporiasis",,"-","14","-","33","-","1","-","WYOMING",,"20234501806","POINT (-107.551610158 42.999604339)"
"PACIFIC","2023","45","Cyclosporiasis",,"-","18","-","151","-","206","-",,"PACIFIC","20234501807",
"ALASKA","2023","45","Cyclosporiasis",,"-","1","-","1","-","2","-","ALASKA",,"20234501808","POINT (-151.004157815 64.808087898)"
"CALIFORNIA","2023","45","Cyclosporiasis",,"-","16","-","140","-","154","-","CALIFORNIA",,"20234501809","POINT (-119.27023 36.374105693)"
"HAWAII","2023","45","Cyclosporiasis",,"-","0","-",,"-","1","-","HAWAII",,"20234501810","POINT (-157.94363193 21.439542579)"
"OREGON","2023","45","Cyclosporiasis",,"-","3","-","10","-","8","-","OREGON",,"20234501811","POINT (-120.558560912 43.938780241)"
"WASHINGTON","2023","45","Cyclosporiasis",,"-","1","-",,"-","41","-","WASHINGTON",,"20234501812","POINT (-120.556263187 47.411251843)"
"US TERRITORIES","2023","45","Cyclosporiasis",,"-","0","-",,"-",,"-",,"US TERRITORIES","20234501813",
"AMERICAN SAMOA","2023","45","Cyclosporiasis",,"N",,"NC",,"N",,"N","AMERICAN SAMOA",,"20234501814","POINT (-170.718116122 -14.30068806)"
"NORTHERN MARIANA ISLANDS","2023","45","Cyclosporiasis",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20234501815","POINT (145.753510487 15.18882477)"
"GUAM","2023","45","Cyclosporiasis",,"-","0","-",,"-",,"-","GUAM",,"20234501816",
"PUERTO RICO","2023","45","Cyclosporiasis",,"-","0","-",,"-",,"-","PUERTO RICO",,"20234501817","POINT (-66.468953431 18.222606498)"
